"","numPred","behaviorSpaceRun","tick","compID","compSize"
"747",1,"2",7850,2,5
"748",1,"2",7900,1,14
"749",1,"2",7900,2,5
"750",1,"2",7950,1,14
"751",1,"2",7950,2,5
"752",1,"2",8000,1,14
"753",1,"2",8000,2,5
"754",1,"2",8050,1,14
"755",1,"2",8050,2,5
"756",1,"2",8100,1,14
"757",1,"2",8100,2,5
"758",1,"2",8150,1,14
"759",1,"2",8150,2,5
"760",1,"2",8200,1,14
"761",1,"2",8200,2,5
"762",1,"2",8250,1,14
"763",1,"2",8250,2,5
"764",1,"2",8300,1,14
"765",1,"2",8300,2,5
"766",1,"2",8350,1,14
"767",1,"2",8350,2,5
"768",1,"2",8400,1,15
"769",1,"2",8400,2,5
"770",1,"2",8450,1,15
"771",1,"2",8450,2,5
"772",1,"2",8500,1,7
"773",1,"2",8500,2,8
"774",1,"2",8500,3,5
"775",1,"2",8550,1,15
"776",1,"2",8550,2,5
"777",1,"2",8600,1,15
"778",1,"2",8600,2,4
"779",1,"2",8650,1,15
"780",1,"2",8650,2,4
"781",1,"2",8700,1,15
"782",1,"2",8700,2,4
"783",1,"2",8750,1,10
"784",1,"2",8750,2,4
"785",1,"2",8750,3,5
"786",1,"2",8800,1,15
"787",1,"2",8800,2,4
"788",1,"2",8850,1,15
"789",1,"2",8850,2,4
"790",1,"2",8900,1,15
"791",1,"2",8900,2,4
"792",1,"2",8950,1,15
"793",1,"2",8950,2,4
"794",1,"2",9000,1,19
"795",1,"2",9050,1,19
"796",1,"2",9100,1,17
"797",1,"2",9150,1,17
"798",1,"2",9200,1,17
"799",1,"2",9250,1,16
"800",1,"2",9300,1,16
"801",1,"2",9350,1,17
"802",1,"2",9350,2,2
"803",1,"2",9400,1,17
"804",1,"2",9450,1,18
"805",1,"2",9450,2,2
"806",1,"2",9500,1,18
"807",1,"2",9500,2,2
"808",1,"2",9550,1,18
"809",1,"2",9550,2,2
"810",1,"2",9600,1,15
"811",1,"2",9600,2,3
"812",1,"2",9650,1,18
"813",1,"2",9700,1,12
"814",1,"2",9700,2,6
"815",1,"2",9750,1,18
"816",1,"2",9800,1,17
"817",1,"2",9850,1,18
"818",1,"2",9900,1,18
"819",1,"2",9950,1,19
"820",NA,"3",0,NA,NA
"821",1,"3",50,1,2
"822",1,"3",50,2,2
"823",1,"3",100,1,4
"824",1,"3",100,2,2
"825",1,"3",100,3,2
"826",1,"3",100,4,2
"827",1,"3",100,5,3
"828",1,"3",150,1,6
"829",1,"3",150,2,2
"830",1,"3",150,3,2
"831",1,"3",150,4,2
"832",1,"3",200,1,7
"833",1,"3",200,2,4
"834",1,"3",200,3,4
"835",1,"3",200,4,2
"836",1,"3",250,1,10
"837",1,"3",250,2,4
"838",1,"3",250,3,2
"839",1,"3",300,1,10
"840",1,"3",300,2,7
"841",1,"3",300,3,2
"842",1,"3",350,1,17
"843",1,"3",400,1,17
"844",1,"3",400,2,3
"845",1,"3",450,1,17
"846",1,"3",450,2,3
"847",1,"3",500,1,15
"848",1,"3",500,2,4
"849",1,"3",550,1,17
"850",1,"3",550,2,3
"851",1,"3",600,1,17
"852",1,"3",600,2,3
"853",1,"3",650,1,17
"854",1,"3",650,2,3
"855",1,"3",700,1,12
"856",1,"3",700,2,3
"857",1,"3",700,3,5
"858",1,"3",750,1,17
"859",1,"3",750,2,3
"860",1,"3",800,1,17
"861",1,"3",800,2,3
"862",1,"3",850,1,17
"863",1,"3",850,2,2
"864",1,"3",900,1,20
"865",1,"3",950,1,20
"866",1,"3",1000,1,20
"867",1,"3",1050,1,14
"868",1,"3",1050,2,6
"869",1,"3",1100,1,16
"870",1,"3",1100,2,4
"871",1,"3",1150,1,20
"872",1,"3",1200,1,20
"873",1,"3",1250,1,20
"874",1,"3",1300,1,20
"875",1,"3",1350,1,20
"876",1,"3",1400,1,20
"877",1,"3",1450,1,17
"878",1,"3",1450,2,3
"879",1,"3",1500,1,17
"880",1,"3",1500,2,3
"881",1,"3",1550,1,17
"882",1,"3",1550,2,3
"883",1,"3",1600,1,17
"884",1,"3",1600,2,3
"885",1,"3",1650,1,20
"886",1,"3",1700,1,17
"887",1,"3",1700,2,3
"888",1,"3",1750,1,17
"889",1,"3",1750,2,3
"890",1,"3",1800,1,17
"891",1,"3",1800,2,3
"892",1,"3",1850,1,17
"893",1,"3",1850,2,3
"894",1,"3",1900,1,17
"895",1,"3",1900,2,3
"896",1,"3",1950,1,17
"897",1,"3",1950,2,3
"898",1,"3",2000,1,17
"899",1,"3",2000,2,3
"900",1,"3",2050,1,17
"901",1,"3",2050,2,3
"902",1,"3",2100,1,20
"903",1,"3",2150,1,20
"904",1,"3",2200,1,20
"905",1,"3",2250,1,17
"906",1,"3",2250,2,3
"907",1,"3",2300,1,20
"908",1,"3",2350,1,20
"909",1,"3",2400,1,17
"910",1,"3",2400,2,3
"911",1,"3",2450,1,20
"912",1,"3",2500,1,20
"913",1,"3",2550,1,20
"914",1,"3",2600,1,17
"915",1,"3",2600,2,3
"916",1,"3",2650,1,17
"917",1,"3",2650,2,3
"918",1,"3",2700,1,7
"919",1,"3",2700,2,10
"920",1,"3",2700,3,3
"921",1,"3",2750,1,7
"922",1,"3",2750,2,10
"923",1,"3",2750,3,3
"924",1,"3",2800,1,7
"925",1,"3",2800,2,10
"926",1,"3",2800,3,3
"927",1,"3",2850,1,7
"928",1,"3",2850,2,10
"929",1,"3",2850,3,3
"930",1,"3",2900,1,7
